id,latitude,longitude,type,power_kw,name
350099952,55.804073,37.5382409,parking,50,
350101654,55.802058,37.5475427,parking,50,
350107824,55.8032448,37.5482599,parking,50,
350108253,55.7977848,37.5452517,parking,50,
350109787,55.8023351,37.5486934,parking,50,
350181412,55.7963168,37.545812,parking,50,
350198280,55.804998,37.5386994,parking,50,
350198281,55.8048791,37.5388478,parking,50,
350870335,55.7001491,37.5132365,parking,50,
350946349,55.7988763,37.9249924,parking,50,
350948096,55.8032261,37.9364324,parking,50,
351409167,55.6551424,37.5777301,parking,50,
351660277,55.940185,37.7807823,parking,50,
352960515,55.804506,37.5526264,parking,50,
352961142,55.8046418,37.5515794,parking,50,
352961696,55.804402,37.5516402,parking,50,
352962633,55.8041139,37.5521131,parking,50,
352963088,55.8034588,37.5527282,parking,50,
353315219,55.6673692,37.4988658,parking,50,
353320347,55.6539794,37.5130964,parking,50,
355262404,55.6575548,37.4960585,parking,50,
355321719,55.692979,37.4948294,mall,150,Раменки Пять
355510142,55.5541254,37.5273837,parking,50,
355512845,55.901572,37.5667353,parking,50,
355570168,55.8050764,37.4416322,parking,50,
355812969,55.9022194,37.5704207,parking,50,
355812971,55.9036354,37.5679577,parking,50,
355812972,55.9025417,37.5675579,parking,50,
355820666,55.9025848,37.5737575,parking,50,
355820667,55.9028313,37.5726727,parking,50,
356101376,55.8966911,37.5747381,parking,50,
356766947,55.9069772,37.7098134,parking,50,
356782017,55.6819339,37.702073,parking,50,
356862858,55.7520224,37.4137293,parking,50,
356862862,55.7481886,37.4169115,parking,50,
356939610,55.6362729,37.512029,parking,50,
358191223,55.6804328,37.7012371,parking,50,
358328835,55.5619897,37.5837437,parking,50,
358331004,55.5622157,37.5842687,parking,50,
358360540,55.7720334,37.5835659,parking,50,
358537279,55.7515172,37.4083425,parking,50,
358537284,55.7527757,37.4095004,parking,50,
358547729,55.7506081,37.4119814,parking,50,
358896988,55.6389324,37.7590847,mall,150,"Торгово-развлекательный центр ""Браво"""
359289404,55.7716597,37.5828666,parking,50,
359405137,55.6363205,37.7935071,parking,50,
359509017,55.8778849,37.4436884,parking,50,
359832347,55.7702007,37.5848127,parking,50,
359859873,55.6852205,37.8649889,parking,50,
360019902,55.7305204,37.5796976,parking,50,
360024190,55.7293949,37.5809355,parking,50,
360024192,55.7305907,37.5814617,parking,50,
360024506,55.7322762,37.5816875,parking,50,
360025591,55.7303663,37.5835096,parking,50,
360026505,55.7260336,37.5847251,parking,50,
360039645,55.7313319,37.5771438,parking,50,
360151981,55.693752,37.495406,parking,50,
360157736,55.7326661,37.5884394,parking,50,
360181561,55.6370546,37.3547529,parking,50,
360202262,55.6595774,37.5617397,parking,50,
360203454,55.6599997,37.5605254,parking,50,
360325290,55.8086479,37.8066865,parking,50,
360448516,55.7500707,37.4069214,parking,50,
360448517,55.7530145,37.4052411,parking,50,
360598504,55.7510507,37.8041612,parking,50,
360600430,55.679997,37.682133,parking,50,
361017015,55.7692536,37.5788161,parking,50,
361037571,55.7715039,37.5845799,parking,50,
361039706,55.7703194,37.5862508,parking,50,
361155729,55.6195934,37.5030136,parking,50,
361246088,55.6673706,37.5523026,parking,50,
361256386,55.8702196,37.5702016,parking,50,
361256388,55.8695735,37.5705276,parking,50,
361346788,55.9258261,37.8161022,parking,50,
361346789,55.9257262,37.8161766,parking,50,
361399195,55.7706051,37.578782,parking,50,
361688399,55.7710649,37.5804203,parking,50,
361688402,55.772092,37.5798419,parking,50,
361720714,55.7702659,37.579345,parking,50,
361743990,55.7708472,37.5772371,parking,50,
361743993,55.7715949,37.5777136,parking,50,
361743997,55.770872,37.5770164,parking,50,
361743998,55.7718729,37.5769486,parking,50,
362046295,55.7507453,37.4083065,parking,50,
362365599,55.7918812,37.6747771,parking,50,
362573688,55.8304117,37.51603,parking,50,
362778474,55.6102297,37.7580821,parking,50,
362778485,55.6051818,37.7496746,parking,50,
362788735,55.6076666,37.749196,parking,50,
362924373,55.7926998,37.8145301,parking,50,
363163637,55.6869794,37.4814877,parking,50,
363240440,55.7950657,37.7792142,parking,50,
363249277,55.7759063,37.7275849,parking,50,
363292867,55.8624614,37.4469483,parking,50,
363310912,55.6946655,37.9162905,parking,50,
363450623,55.7932004,37.6746768,parking,50,
363797316,55.856578,37.5617092,parking,50,
363819906,55.7508086,37.7859411,parking,50,
363912853,55.9191715,37.7879693,parking,50,
363943973,55.7899249,37.58237,parking,50,
363982267,55.6636143,37.9109397,parking,50,
364114564,55.798742,37.5311983,parking,50,
364114565,55.798487,37.5316563,parking,50,
364114566,55.7997761,37.5231953,parking,50,
364700332,55.8152405,37.7977934,parking,50,
364700335,55.8162501,37.7990834,parking,50,
364705660,55.8236026,37.8119027,parking,50,
364726201,55.8375629,37.5388544,parking,50,
364786023,55.8218971,37.7965555,parking,50,
364858537,55.759907,37.7132038,parking,50,
364861778,55.7613458,37.7123859,parking,50,
365110692,55.6150031,37.7131013,parking,50,
365174723,55.6870278,37.8757243,parking,50,
365260046,55.8520608,37.6854165,parking,50,
365331169,55.852796,37.6891729,parking,50,
365355609,55.6878583,37.8738474,parking,50,
365355685,55.6876175,37.8744036,parking,50,
365358272,55.6888263,37.8724421,parking,50,
365362619,55.691583,37.8811307,parking,50,
365382731,55.7004917,37.8587489,parking,50,
365382976,55.7002088,37.857796,parking,50,
365389688,55.6968597,37.8605646,parking,50,
365454390,55.8518784,37.6845637,parking,50,
365457428,55.855942,37.6887556,parking,50,
365457430,55.8564954,37.6876442,parking,50,
365668981,55.6763423,37.4963506,parking,50,
365887363,55.6871189,37.878816,parking,50,
365887749,55.6869976,37.8762999,parking,50,
365889200,55.6876355,37.8765609,parking,50,
365905388,55.6850922,37.8775022,mall,150,Торговый центр «Выходной»
365913556,55.5803226,37.6517346,parking,50,
366362007,55.6872034,37.8766739,parking,50,
366362009,55.6874228,37.8769593,parking,50,
366632703,55.8181959,37.8195718,parking,50,
366812267,55.7693867,37.579127,parking,50,
366812268,55.7691164,37.5791005,parking,50,
366812272,55.7692106,37.5799171,parking,50,
366880935,55.5903659,37.6447111,parking,50,
366929233,55.568909,37.4723083,parking,50,
366950310,55.6821343,37.9012127,parking,50,
367394471,55.7548676,37.4105501,parking,50,
367714696,55.7941478,37.3595117,parking,50,
367827572,55.7128424,37.8625482,parking,50,
367833799,55.6433415,37.6751614,parking,50,
367870119,55.8516817,37.3543157,parking,50,
367972340,55.6401099,37.5328602,mall,150,Торговый центр «МЦ»
368261610,55.7244114,37.4635948,parking,50,
368263577,55.7250842,37.4624765,parking,50,
368466039,55.5912089,37.5988514,parking,50,
368596160,55.6521829,37.6584553,parking,50,
368714708,55.7895,37.7763147,parking,50,
368786637,55.6575687,37.5766895,parking,50,
368883336,55.7555358,37.7115358,parking,50,
368909483,55.7901495,37.7727886,parking,50,
369136559,55.7595656,37.8944296,parking,50,
369233335,55.6760572,37.548249,parking,50,"Автобаза ГБУ ""Жилищник"""
369251662,55.7218291,37.8128521,parking,50,
369264899,55.6231357,37.7004453,parking,50,
369413456,55.7550442,37.8392365,parking,50,
369626458,55.6872159,37.8918582,parking,50,
369700999,55.6869543,37.8673281,parking,50,
369956389,55.6887451,37.8716588,parking,50,
370036177,55.7258573,37.4636403,parking,50,
370036183,55.7217784,37.4651135,parking,50,
370036184,55.7216734,37.4643591,parking,50,
370259755,55.8051905,37.8041446,mall,150,ТЦ «Парковый»
370729129,55.6943614,37.9088173,parking,50,
371417505,55.6830956,37.9281615,parking,50,
371417520,55.6822253,37.9283965,parking,50,
371418218,55.6833489,37.9278006,parking,50,
371418219,55.683043,37.9278334,parking,50,
371429576,55.6839085,37.9269597,parking,50,
371589933,55.84899,37.354029,mall,150,"Торговый комплекс ""Мегаполис"""
371903302,55.8211977,37.8236938,parking,50,
371947396,55.783524,37.5890184,parking,50,
372219917,55.6392286,37.5898373,parking,50,
372687744,55.7591987,37.7079226,parking,50,
372809560,55.8323149,37.5719449,parking,50,
372964089,55.8873814,37.6784508,parking,50,
372964090,55.8851021,37.6861009,parking,50,
372964091,55.8870462,37.6778843,parking,50,
372964147,55.8292601,37.816799,parking,50,
372969168,55.7525893,37.7156069,parking,50,Ласточка
373411991,55.8757476,37.6778432,parking,50,
373427214,55.8230394,37.3557903,parking,50,
373755161,55.6461861,37.4870257,parking,50,
373764490,55.6299083,37.4241264,mall,150,Family Room
373788753,55.6622887,37.5632627,parking,50,
373856576,55.8598353,37.6009485,parking,50,
373937170,55.9293258,37.5462025,parking,50,
373988867,55.8611675,37.425688,parking,50,
374351737,55.5705586,37.6103505,parking,50,
374690153,55.9141757,37.7992854,parking,50,
374690160,55.9144901,37.8028963,parking,50,
375415917,55.7905688,37.8100252,parking,50,
376094683,55.9113011,37.5615325,parking,50,
376094684,55.9113964,37.5613914,parking,50,
376132474,55.9161385,37.5576652,parking,50,
376214851,55.5883193,37.9019057,parking,50,
376437762,55.8452484,37.3497054,parking,50,
376457689,55.8540614,37.497057,mall,150,Торгово-развлекательный центр «Флотилия»
376463973,55.6584862,37.608045,parking,50,
376828976,55.6829751,37.8979839,transport_hub,150,"Автостанция ""Люберцы - 1"""
377055322,55.7844104,37.6000035,parking,50,
377755057,55.6339729,37.6775231,parking,50,
377840373,55.9016762,37.3976976,parking,50,
377977502,55.8247016,37.5262426,parking,50,
377977940,55.8243385,37.5251554,parking,50,
378142650,55.7227345,37.9034997,parking,50,
378154726,55.7679849,37.7448486,parking,50,
378186611,55.8549935,37.6481659,parking,50,
378441997,55.8425314,37.3687374,parking,50,
378655519,55.6342942,37.6571254,parking,50,
378867836,55.6014579,37.5518855,parking,50,
378927690,55.8479434,37.4456718,parking,50,
379196350,55.801793,37.766918,parking,50,
379196359,55.8015165,37.7664451,parking,50,
379196366,55.8012134,37.766955,parking,50,
379196372,55.8007823,37.7678297,parking,50,
379375399,55.938766,37.351158,parking,50,
380125139,55.8735634,37.4697287,parking,50,
380257417,55.6470773,37.5337619,parking,50,
380257422,55.6458243,37.5322912,parking,50,
380476312,55.9327115,37.8436972,parking,50,
381179982,55.9339085,37.5106375,parking,50,
381375145,55.661698,37.6398105,parking,50,
382402673,55.7895771,37.7779393,parking,50,
382402915,55.7908892,37.7756131,parking,50,
382567124,55.9267155,37.9162271,parking,50,
383397045,55.7631868,37.7725044,parking,50,
383592431,55.8063801,37.8293769,parking,50,
383616047,55.7319188,37.5889658,parking,50,
383682532,55.8227464,37.3696989,parking,50,
383935134,55.7900858,37.773555,parking,50,
384023670,55.8632157,37.5978087,parking,50,
384604460,55.9037426,37.7135479,parking,50,
384604479,55.9064806,37.7061033,parking,50,
384604481,55.9036777,37.7059452,parking,50,
384685000,55.6444853,37.5378791,parking,50,
385487407,55.8709742,37.5917551,parking,50,
385487410,55.8699275,37.5926238,parking,50,
385487411,55.8698688,37.593043,parking,50,
385558437,55.8079817,37.7985307,parking,50,
385732206,55.5737518,37.6170614,parking,50,
385732404,55.5731311,37.6170379,parking,50,
385732790,55.5726469,37.6180279,parking,50,
385985334,55.8428591,37.4607346,parking,50,
385985489,55.8426475,37.460983,parking,50,
386193131,55.7576216,37.7142624,parking,50,
386556976,55.6289206,37.5967884,parking,50,
386610836,55.8070347,37.7905568,parking,50,
386679472,55.806941,37.7985805,parking,50,
386917738,55.8096823,37.8300017,parking,50,
386944275,55.7975442,37.768723,parking,50,
386945096,55.79669,37.768789,parking,50,
386947596,55.7958623,37.7688133,parking,50,
386952204,55.8009327,37.7688986,parking,50,
386955069,55.8002623,37.7696476,parking,50,
387242408,55.9082729,37.7105127,parking,50,
387242413,55.9187389,37.7280436,parking,50,
387242420,55.9070414,37.7090683,parking,50,
387287651,55.5995938,37.4702305,parking,50,
387724011,55.802238,37.7140899,parking,50,
387759955,55.9037378,37.7057348,parking,50,
387759956,55.9041021,37.7064431,parking,50,
387759957,55.9045497,37.706968,parking,50,
387759959,55.9030889,37.7049739,parking,50,
388687936,55.6223916,37.7588109,parking,50,
389190469,55.6592765,37.4828412,parking,50,
389190484,55.657423,37.4844293,parking,50,
389357852,55.5722532,37.6171005,parking,50,
389563025,55.6168979,37.7050155,parking,50,
389656026,55.6053651,37.7152571,parking,50,
389696584,55.6190059,37.734291,parking,50,
389986863,55.8101535,37.7150716,parking,50,
390841554,55.866529,37.5716241,parking,50,
390841562,55.8675446,37.5584519,parking,50,
391471885,55.656583,37.5265838,parking,50,
391735425,55.7145469,37.8983051,mall,150,
392185282,55.8086,37.7333924,parking,50,
392364362,55.7195382,37.42865,parking,50,
392560606,55.8194476,37.8271211,parking,50,
392654102,55.8868455,37.4396577,parking,50,
392657701,55.7913927,37.6137691,parking,50,
392959285,55.8734626,37.483355,parking,50,
393136064,55.758716,37.8082036,parking,50,
393625506,55.7669169,37.716217,parking,50,
394037117,55.7580241,37.7142561,parking,50,
394037118,55.7579018,37.7145756,parking,50,
394292034,55.6355967,37.6727702,parking,50,
394701400,55.6844097,37.8944874,parking,50,
394896528,55.7518994,37.4121353,parking,50,
395166263,55.7953256,37.8205713,parking,50,
395299156,55.693418,37.6592522,parking,50,
395299162,55.6919801,37.6635264,parking,50,
395872575,55.608449,37.7226899,parking,50,
396238802,55.7640892,37.7087883,parking,50,
396431701,55.6143854,37.5988985,parking,50,
396431718,55.6194178,37.6060885,parking,50,
396582358,55.5707355,37.6168173,parking,50,
397374647,55.6344801,37.6976312,parking,50,
397698339,55.6216151,37.6132136,parking,50,
397698340,55.6212522,37.6114154,parking,50,
397749560,55.8744539,37.6107039,parking,50,
398178510,55.8837052,37.5991642,parking,50,
398285356,55.6210024,37.4247454,parking,50,
398322651,55.6222386,37.6090842,parking,50,
398695534,55.8217631,37.8263223,parking,50,
398708338,55.5617293,37.5825198,parking,50,
399269714,55.7891782,37.7858596,parking,50,
399782140,55.9399641,37.5124682,parking,50,
400280390,55.79041,37.774892,parking,50,
400540186,55.8016163,37.7121686,parking,50,
400662795,55.6667144,37.6564458,parking,50,
401907578,55.8048873,37.7205163,parking,50,
401907590,55.8045555,37.7168758,parking,50,
402131663,55.6484089,37.5707866,parking,50,
402187574,55.6783975,37.6662495,parking,50,
402338684,55.6801505,37.6652295,parking,50,
402597084,55.7049348,37.4013539,parking,50,
402767340,55.8932671,37.5008177,parking,50,
402767341,55.8916914,37.4982211,parking,50,
402898052,55.8870689,37.5437183,parking,50,
403285647,55.6102624,37.6116379,parking,50,
403709300,55.679882,37.671416,parking,50,
404083635,55.83524,37.4472192,parking,50,
404404982,55.8859013,37.5437694,parking,50,
404408427,55.8748494,37.5248394,parking,50,
404697861,55.6872679,37.8755578,parking,50,
404766052,55.5970036,37.3561932,parking,50,
404924428,55.7086707,37.602176,parking,50,
404924434,55.7083307,37.6024918,parking,50,
404924440,55.7083202,37.6012555,parking,50,
404995144,55.6235837,37.7093526,parking,50,
405015017,55.8379408,37.4015327,parking,50,
405302092,55.7079986,37.601635,parking,50,
405694676,55.8112472,37.7248312,parking,50,
405849578,55.7539554,37.5809993,parking,50,
406034347,55.8115746,37.4931323,parking,50,
406200299,55.7168932,37.7579662,parking,50,
406200301,55.7176254,37.7579617,parking,50,
406590448,55.7395703,37.5818439,parking,50,
407671409,55.8986046,37.60465,parking,50,
407736250,55.8170774,37.3623698,parking,50,
408542722,55.6705183,37.4968914,parking,50,
408795183,55.6721551,37.8815777,parking,50,
409132460,55.750293,37.8102784,parking,50,
409463113,55.8966363,37.5352067,parking,50,
409547417,55.6060824,37.7171085,parking,50,
410329464,55.6609433,37.5787907,parking,50,
410361439,55.7301041,37.5913743,parking,50,
410648320,55.8610844,37.5022695,parking,50,
411799031,55.6222783,37.6990536,parking,50,
412196299,55.8391072,37.4919015,parking,50,
412908570,55.5722367,37.6050529,parking,50,
413193601,55.6558789,37.4938668,parking,50,
414528131,55.9390952,37.5115775,parking,50,
414646454,55.6425316,37.6563558,parking,50,
415326794,55.7597224,37.7328099,parking,50,
416249781,55.7463131,37.788493,parking,50,
417587015,55.8042736,37.5093747,parking,50,
417666832,55.7204502,37.6522219,parking,50,
418316320,55.8556918,37.4771442,mall,150,Торговый центр «У Речного»
418566011,55.7143137,37.7461027,parking,50,
418989250,55.8600671,37.4709326,parking,50,
419904028,55.7850229,37.5910164,parking,50,
419904033,55.7842638,37.591821,parking,50,
420076330,55.7471454,37.4238849,parking,50,
420256908,55.7776902,37.6442508,parking,50,
420904848,55.8729484,37.5286773,parking,50,
421010882,55.643744,37.6579683,parking,50,
421010896,55.6428387,37.6604626,parking,50,
421010902,55.597745,37.6707878,parking,50,
421506169,55.5698565,37.6169678,parking,50,
421506584,55.570503,37.6172267,parking,50,
421507067,55.5713333,37.6170778,parking,50,
421508276,55.5737163,37.6186709,parking,50,
421707103,55.8074458,37.7780864,parking,50,
422268025,55.6228516,37.6988343,parking,50,
423437743,55.681225,37.6940977,parking,50,
423437746,55.6805637,37.6945896,parking,50,
423647960,55.8099134,37.7792581,parking,50,
424485325,55.6459418,37.6690344,parking,50,
424496855,55.6632439,37.5792967,parking,50,
425335997,55.8352333,37.5236973,parking,50,
425378007,55.666695,37.5814752,parking,50,
425378010,55.6664626,37.5821957,parking,50,
425378011,55.6653263,37.5809479,parking,50,
425378012,55.664508,37.5789192,parking,50,
425378013,55.6615347,37.5766589,parking,50,
425378014,55.6602872,37.575367,parking,50,
425378015,55.6581838,37.5731068,parking,50,
425475619,55.6639447,37.5883458,parking,50,
425570308,55.8674074,37.5696579,parking,50,
426105936,55.8660213,37.5608437,parking,50,
426662164,55.6443666,37.6639738,parking,50,
426663805,55.644081,37.6648169,parking,50,
426663807,55.6438371,37.6654143,parking,50,
427033207,55.6562467,37.9502092,parking,50,Перехватывающая парковка Томилино РЖД
427252147,55.9135955,37.8398072,parking,50,
427269842,55.7786755,37.4594783,parking,50,
427340470,55.6305438,37.6649981,parking,50,
427825364,55.8562929,37.4767392,parking,50,
427870073,55.6239108,37.3878269,parking,50,
428115001,55.8875604,37.7351065,parking,50,
428704196,55.8077603,37.7155089,parking,50,
428704204,55.8060418,37.7133819,parking,50,
428705279,55.8062567,37.7120254,parking,50,
428734106,55.7357217,37.8635298,mall,150,
428917265,55.6994931,37.6264467,parking,50,
430072205,55.796717,37.6031379,parking,50,
430222972,55.6924849,37.6670818,parking,50,
430375741,55.7130545,37.8542638,parking,50,
430375742,55.7116756,37.8506267,parking,50,
430375743,55.7131999,37.8543423,parking,50,
430539992,55.7196261,37.7403239,parking,50,
430598948,55.590289,37.6540391,parking,50,
430806097,55.7622896,37.5886591,parking,50,
430866453,55.6483056,37.538907,parking,50,
431081988,55.8027225,37.4145609,parking,50,
431081989,55.8042894,37.422656,parking,50,
431081990,55.8036998,37.4151796,parking,50,
431081993,55.8044271,37.4240011,parking,50,
431670958,55.7861172,37.43358,transport_hub,150,Серебряный Бор-1
431762202,55.6849214,37.75819,parking,50,
431831373,55.9422661,37.5171126,parking,50,
431840355,55.6714292,37.7497816,parking,50,
431912212,55.6996465,37.4930044,parking,50,
432082869,55.7489254,37.8071362,parking,50,
434416148,55.8533619,37.5663129,parking,50,
435068409,55.7518853,37.4052545,parking,50,
435102061,55.7560126,37.4065322,parking,50,
435155738,55.8874955,37.5904739,parking,50,
435583356,55.657002,37.3691172,parking,50,
436258966,55.8593806,37.4917677,parking,50,
436573041,55.8857326,37.5906303,parking,50,
436603157,55.921627,37.5338746,parking,50,
437036333,55.6264773,37.7183318,parking,50,
437353525,55.7181762,37.6242185,parking,50,
437378596,55.740158,37.5869587,parking,50,
437725043,55.6812265,37.8917195,parking,50,
437725044,55.6813953,37.8923387,parking,50,
437842846,55.7177861,37.3955737,parking,50,
437958998,55.7026305,37.8251082,parking,50,
438191705,55.7998734,37.5611078,parking,50,
438281723,55.6827595,37.8943752,parking,50,
438425730,55.7205129,37.623503,parking,50,
438510786,55.818962,37.7973974,parking,50,
438605651,55.7438361,37.8781731,parking,50,
438856596,55.6994489,37.6240459,parking,50,
438964946,55.7478134,37.422821,parking,50,
438964972,55.7482202,37.4218983,parking,50,
439447830,55.9183723,37.3878497,parking,50,
439748006,55.8604143,37.4284395,parking,50,
440510347,55.6500599,37.5047978,parking,50,
440512475,55.6269071,37.7130705,parking,50,
441995642,55.8191486,37.4899616,parking,50,
441995646,55.8188368,37.488237,parking,50,
442177913,55.7783824,37.4907547,parking,50,
442177914,55.7782086,37.4910606,parking,50,
442177915,55.7789508,37.4939789,parking,50,
442208975,55.8371079,37.6666178,parking,50,
442532359,55.7592388,37.7138865,parking,50,
442791010,55.9138088,37.7167074,parking,50,
443368233,55.6644254,37.9302167,parking,50,Перехватывающая парковка РЖД Панки
443606124,55.8793059,37.6965852,parking,50,
443606128,55.8795692,37.6962513,parking,50,
444259119,55.756957,37.4063829,parking,50,
444259120,55.756649,37.4064302,parking,50,
444259121,55.7568473,37.4059838,parking,50,
444741817,55.788173,37.614368,parking,50,
444741818,55.7870037,37.6118508,parking,50,
444741819,55.7874806,37.6126647,parking,50,
444742511,55.7871626,37.6109659,parking,50,
445140039,55.8596246,37.6386329,parking,50,
446640160,55.8578464,37.6364145,parking,50,
446684871,55.8924451,37.5298242,parking,50,
446824777,55.6447847,37.5285784,parking,50,
447996886,55.8831526,37.7095448,parking,50,
447996887,55.8810208,37.7045556,parking,50,
448173169,55.7749147,37.5962579,parking,50,
448630953,55.8678486,37.5583494,parking,50,
448842225,55.7873015,37.6126616,parking,50,
448916707,55.610652,37.6981185,parking,50,
448941412,55.6105177,37.6971572,parking,50,
449250681,55.6502004,37.5629876,parking,50,
449453080,55.8406064,37.4388465,parking,50,
449463184,55.8419884,37.4379277,parking,50,
449578030,55.8431015,37.4296887,parking,50,
450069307,55.8221875,37.8191298,parking,50,
450244832,55.8477606,37.4237068,parking,50,
450308648,55.9065838,37.3996072,parking,50,
451735005,55.6304877,37.6588447,mall,150,Пролетарский
453368769,55.8491652,37.5661458,parking,50,
453391964,55.9028132,37.5492699,parking,50,
453569088,55.8731374,37.5560988,parking,50,
453613105,55.7377807,37.5170102,parking,50,АСК Космос-11
453757261,55.9338543,37.504018,parking,50,
454021216,55.84384,37.5573766,parking,50,
454208180,55.9379416,37.5068529,parking,50,
454208183,55.9373054,37.5111054,parking,50,
454311103,55.8653806,37.5459674,parking,50,
454311141,55.8702557,37.5464651,parking,50,
454361562,55.8761504,37.5493092,parking,50,
454407381,55.7143026,37.8124372,parking,50,
454600838,55.8852481,37.5356228,parking,50,
454841132,55.5830963,37.5942634,parking,50,
454867736,55.6677608,37.7732273,parking,50,
454868093,55.6686894,37.776127,parking,50,
454868778,55.6674886,37.7751954,parking,50,
454872873,55.6693897,37.7783608,parking,50,
454873338,55.667859,37.7815715,parking,50,
454873944,55.6686614,37.7758951,parking,50,
454873945,55.668791,37.775609,parking,50,
454962867,55.7479334,37.539411,parking,50,
455075491,55.6655884,37.7841258,parking,50,
455175004,55.8537696,37.4754666,parking,50,
455242877,55.6688669,37.7798219,parking,50,
455662436,55.8189061,37.6457111,parking,50,
455664544,55.8147238,37.6434021,parking,50,
455699693,55.6697798,37.7791329,parking,50,
455757531,55.8496787,37.5372667,parking,50,
456086769,55.7171658,37.9273121,parking,50,
456348889,55.6299215,37.6206445,parking,50,
456351016,55.629013,37.6208408,parking,50,
456352993,55.7497787,37.6655384,parking,50,
456364327,55.6284335,37.6201694,parking,50,
456366711,55.6281255,37.6200351,parking,50,
456404557,55.9154513,37.5617953,parking,50,
456733303,55.6296889,37.6201035,parking,50,
456733306,55.6296524,37.6203948,parking,50,
456733308,55.6296142,37.6207163,parking,50,
456809565,55.873283,37.5541719,parking,50,
456809570,55.8740561,37.5535644,parking,50,
457660278,55.6274558,37.6678905,parking,50,
457668752,55.6280531,37.6653114,parking,50,
457878074,55.6656821,37.7791318,parking,50,
457896032,55.6260323,37.6133335,parking,50,
458061040,55.6663832,37.78298,parking,50,
458061041,55.6660747,37.7829866,parking,50,
458260423,55.8460342,37.5406751,parking,50,
458260491,55.8477355,37.5377577,parking,50,
458475119,55.6666553,37.7836101,parking,50,
458475120,55.6665041,37.7838388,parking,50,
458475122,55.666863,37.7834284,parking,50,
458517137,55.6658938,37.7814649,parking,50,
458517144,55.6661092,37.7814204,parking,50,
458517146,55.6662863,37.7813903,parking,50,
458517149,55.6663325,37.7811075,parking,50,
458517151,55.6661629,37.7811083,parking,50,
458641445,55.6666957,37.7826321,parking,50,
458643457,55.6667382,37.782133,parking,50,
458643459,55.6665909,37.7820096,parking,50,
458649763,55.6670432,37.7834233,parking,50,
458649764,55.6666579,37.783857,parking,50,
458650428,55.6661364,37.7844427,parking,50,
458650429,55.6660082,37.7845903,parking,50,
458651661,55.6659717,37.7790031,parking,50,
458653915,55.6658818,37.7804132,parking,50,
458653916,55.66569,37.78034,parking,50,
458653917,55.665776,37.7799681,parking,50,
458653918,55.6659342,37.7800337,parking,50,
458668935,55.6699949,37.7795115,parking,50,
458672255,55.665774,37.7839495,parking,50,
458672809,55.6646905,37.7828315,parking,50,
458681956,55.667714,37.7759425,parking,50,
459049368,55.8004706,37.7219628,parking,50,
459069502,55.701847,37.7515306,parking,50,
459069506,55.7025695,37.7511165,parking,50,
459154579,55.6662514,37.784662,parking,50,
459154580,55.6660368,37.7849094,parking,50,
459160138,55.66739,37.7833754,parking,50,
459160139,55.6672624,37.7835135,parking,50,
459160140,55.6670367,37.7837756,parking,50,
459160141,55.6667726,37.7840762,parking,50,
459160142,55.6665757,37.7842995,parking,50,
459627900,55.7894657,37.4677654,parking,50,
459627901,55.7889745,37.4698176,parking,50,
459829999,55.7776616,37.6839509,parking,50,
459996789,55.6707885,37.7931408,parking,50,
460023298,55.6717661,37.7764912,parking,50,
460023487,55.671852,37.7763179,parking,50,
460025529,55.6711721,37.7775044,parking,50,
460040234,55.6685703,37.7678926,parking,50,
460170601,55.7701829,37.680567,parking,50,
460178941,55.7692004,37.6816398,parking,50,
460515881,55.6545213,37.7648958,parking,50,
460522096,55.6535921,37.7662617,parking,50,
460522133,55.653641,37.7659228,parking,50,
460522184,55.6534838,37.7661042,parking,50,
460561398,55.6630856,37.7669925,parking,50,
460566930,55.6635985,37.7700571,parking,50,
460567665,55.66332,37.7699747,parking,50,
460731614,55.6712268,37.7662469,parking,50,
460731615,55.6706059,37.7669207,parking,50,
460732537,55.669767,37.7691237,parking,50,
460732718,55.670281,37.7706302,parking,50,
460736966,55.6705412,37.7706605,parking,50,
461543781,55.7932537,37.7874542,parking,50,
462127687,55.9435532,37.4909923,mall,150,"Торговый центр ""Лайм"""
462148760,55.7724895,37.5842526,parking,50,
462148762,55.7726103,37.5839163,parking,50,
463135502,55.8066622,37.8001226,parking,50,
463136378,55.8066814,37.8015135,parking,50,
463357483,55.7313094,37.5777955,parking,50,
463728524,55.6878109,37.8802015,parking,50,
463734612,55.69556,37.6631787,parking,50,
463923755,55.6125007,37.6984619,parking,50,
463944443,55.5970271,37.8800461,parking,50,
463944448,55.5967711,37.8803808,parking,50,
463944476,55.5986977,37.8813404,parking,50,
463958625,55.6622134,37.780139,parking,50,
463960985,55.6631378,37.7799729,parking,50,
463960989,55.6627721,37.7801719,parking,50,
463960991,55.6629324,37.7803613,parking,50,
464575928,55.7909755,37.7860245,parking,50,
464575933,55.7905844,37.7860414,parking,50,
464575939,55.7901946,37.7860556,parking,50,
464575950,55.7916337,37.7859816,parking,50,
464575957,55.7903566,37.7858778,parking,50,
465212322,55.6141674,37.7061041,parking,50,
465212323,55.6143907,37.7076771,parking,50,
465276506,55.6184998,37.7061465,parking,50,
466710261,55.9024152,37.5898279,parking,50,
467550466,55.7971738,37.8032621,parking,50,
467570650,55.6802107,37.5112547,parking,50,
467715351,55.7675843,37.5825537,parking,50,
467715453,55.7676128,37.581783,parking,50,
467715497,55.7676431,37.5821437,parking,50,
467715518,55.7680095,37.5832967,parking,50,
